trade_date,Position_Changing,Factor
2015-07-16,0,
2015-07-17,0,
2015-07-20,1,357.88896610886
2015-07-21,0,
2015-07-22,0,
2015-07-23,0,
2015-07-24,0,
2015-07-27,1,-0.5249491273284121
2015-07-28,0,
2015-07-29,0,
2015-07-30,0,
2015-07-31,0,
2015-08-03,1,-134.34990670819002
2015-08-04,0,
2015-08-05,0,
2015-08-06,0,
2015-08-07,0,
2015-08-10,1,413.2236677618675
2015-08-11,0,
2015-08-12,0,
2015-08-13,0,
2015-08-14,0,
2015-08-17,1,451.13304894442314
2015-08-18,0,
2015-08-19,0,
2015-08-20,0,
2015-08-21,0,
2015-08-24,1,584.7219110520455
2015-08-25,0,
2015-08-26,0,
2015-08-27,0,
2015-08-28,0,
2015-08-31,1,205.50269667450627
2015-09-01,0,
2015-09-02,0,
2015-09-07,1,92.95709437997448
2015-09-08,0,
2015-09-09,0,
2015-09-10,0,
2015-09-11,0,
2015-09-14,1,105.60255180904059
2015-09-15,0,
2015-09-16,0,
2015-09-17,0,
2015-09-18,0,
2015-09-21,1,-291.4938088865917
2015-09-22,0,
2015-09-23,0,
2015-09-24,0,
2015-09-25,0,
2015-09-28,1,96.08633453686085
2015-09-29,0,
2015-09-30,0,
2015-10-08,1,191.8141227840852
2015-10-09,0,
2015-10-12,1,150.8274756938299
2015-10-13,0,
2015-10-14,0,
2015-10-15,0,
2015-10-16,0,
2015-10-19,1,322.9679376652875
2015-10-20,0,
2015-10-21,0,
2015-10-22,0,
2015-10-23,0,
2015-10-26,1,756.4775160992108
2015-10-27,0,
2015-10-28,0,
2015-10-29,0,
2015-10-30,0,
2015-11-02,1,622.930070081458
2015-11-03,0,
2015-11-04,0,
2015-11-05,0,
2015-11-06,0,
2015-11-09,1,1248.3362031608267
2015-11-10,0,
2015-11-11,0,
2015-11-12,0,
2015-11-13,0,
2015-11-16,1,732.6914955098692
2015-11-17,0,
2015-11-18,0,
2015-11-19,0,
2015-11-20,0,
2015-11-23,1,546.6386354822389
2015-11-24,0,
2015-11-25,0,
2015-11-26,0,
2015-11-27,0,
2015-11-30,1,136.8321626814624
2015-12-01,0,
2015-12-02,0,
2015-12-03,0,
2015-12-04,0,
2015-12-07,1,-209.06532225301623
2015-12-08,0,
2015-12-09,0,
2015-12-10,0,
2015-12-11,0,
2015-12-14,1,-75.3436979620655
2015-12-15,0,
2015-12-16,0,
2015-12-17,0,
2015-12-18,0,
2015-12-21,1,186.71003163661024
2015-12-22,0,
2015-12-23,0,
2015-12-24,0,
2015-12-25,0,
2015-12-28,1,119.07446726625304
2015-12-29,0,
2015-12-30,0,
2015-12-31,0,
2016-01-04,1,107.54739542897886
2016-01-05,0,
2016-01-06,0,
2016-01-07,0,
2016-01-08,0,
2016-01-11,1,102.385710765414
2016-01-12,0,
2016-01-13,0,
2016-01-14,0,
2016-01-15,0,
2016-01-18,1,42.32068688244967
2016-01-19,0,
2016-01-20,0,
2016-01-21,0,
2016-01-22,0,
2016-01-25,1,-11.03905387057825
2016-01-26,0,
2016-01-27,0,
2016-01-28,0,
2016-01-29,0,
2016-02-01,1,11.057816172132007
2016-02-02,0,
2016-02-03,0,
2016-02-04,0,
2016-02-05,0,
2016-02-15,1,77.00563929567923
2016-02-16,0,
2016-02-17,0,
2016-02-18,0,
2016-02-19,0,
2016-02-22,1,-21.726560698609532
2016-02-23,0,
2016-02-24,0,
2016-02-25,0,
2016-02-26,0,
2016-02-29,1,237.52597928571447
2016-03-01,0,
2016-03-02,0,
2016-03-03,0,
2016-03-04,0,
2016-03-07,1,1158.1357235554785
2016-03-08,0,
2016-03-09,0,
2016-03-10,0,
2016-03-11,0,
2016-03-14,1,167.7941061075727
2016-03-15,0,
2016-03-16,0,
2016-03-17,0,
2016-03-18,0,
2016-03-21,1,657.1833865809151
2016-03-22,0,
2016-03-23,0,
2016-03-24,0,
2016-03-25,0,
2016-03-28,1,161.32396160600788
2016-03-29,0,
2016-03-30,0,
2016-03-31,0,
2016-04-01,0,
2016-04-05,1,-47.4449084678497
2016-04-06,0,
2016-04-07,0,
2016-04-08,0,
2016-04-11,1,83.35134509074024
2016-04-12,0,
2016-04-13,0,
2016-04-14,0,
2016-04-15,0,
2016-04-18,1,68.2732435695039
2016-04-19,0,
2016-04-20,0,
2016-04-21,0,
2016-04-22,0,
2016-04-25,1,-107.28663176756137
2016-04-26,0,
2016-04-27,0,
2016-04-28,0,
2016-04-29,0,
2016-05-03,1,323.15000487017335
2016-05-04,0,
2016-05-05,0,
2016-05-06,0,
2016-05-09,1,6.83044029395845
2016-05-10,0,
2016-05-11,0,
2016-05-12,0,
2016-05-13,0,
2016-05-16,1,127.10202026646573
2016-05-17,0,
2016-05-18,0,
2016-05-19,0,
2016-05-20,0,
2016-05-23,1,156.1386643607439
2016-05-24,0,
2016-05-25,0,
2016-05-26,0,
2016-05-27,0,
2016-05-30,1,220.3822234461086
2016-05-31,0,
2016-06-01,0,
2016-06-02,0,
2016-06-03,0,
2016-06-06,1,157.62500274223692
2016-06-07,0,
2016-06-08,0,
2016-06-13,1,-6.809919936650747
2016-06-14,0,
2016-06-15,0,
2016-06-16,0,
2016-06-17,0,
2016-06-20,1,-33.6184340576364
2016-06-21,0,
2016-06-22,0,
2016-06-23,0,
2016-06-24,0,
2016-06-27,1,89.23447742808276
2016-06-28,0,
2016-06-29,0,
2016-06-30,0,
2016-07-01,0,
2016-07-04,1,-86.87843282204899
2016-07-05,0,
2016-07-06,0,
2016-07-07,0,
2016-07-08,0,
2016-07-11,1,16.82441824442155
2016-07-12,0,
2016-07-13,0,
2016-07-14,0,
2016-07-15,0,
2016-07-18,1,819.1444002985771
2016-07-19,0,
2016-07-20,0,
2016-07-21,0,
2016-07-22,0,
2016-07-25,1,445.01357179654127
2016-07-26,0,
2016-07-27,0,
2016-07-28,0,
2016-07-29,0,
2016-08-01,1,66.44638924029798
2016-08-02,0,
2016-08-03,0,
2016-08-04,0,
2016-08-05,0,
2016-08-08,1,-185.3650973165913
2016-08-09,0,
2016-08-10,0,
2016-08-11,0,
2016-08-12,0,
2016-08-15,1,153.62745606392784
2016-08-16,0,
